상호명,lat,lang
오늘하루커피,36.5180252101195,127.232446384185
닥터오빈,36.5083011018403,127.262450125535
구움미학,36.4785732727397,127.289760296315
울투라커피컴퍼니아름점,36.5125993889269,127.242235298535
카페바이민,36.4559959152744,127.284957035171
호호컴인,36.50869249949,127.238678631629
마슬마켓,36.4970251319249,127.305721191664
스위치에스프레소,36.484561271777,127.301100405987
더힐링카페,36.4435161364314,127.23585796913
바야흐로커피,36.5122670545031,127.249540012437
빽다방세종어반아트리움점,36.489064424186,127.260244074901
카페허니에센스,36.4845911461128,127.252496666568
아멜린힐,36.5026751069501,127.247634423628
디아브,36.506893169261,127.23213208142
커피베이세종,36.4875383446247,127.300080351444
그로잉닷,36.5110243422932,127.242563248253
셀렉토커피,36.515112554367,127.257807947435
코드나인,36.6080866548768,127.289725980166
인스,36.5119061681432,127.249476510772
진성,36.4647038773361,127.244341799727
스마일커피,36.5523240307892,127.278418590028
세종휴게실,36.6003732574839,127.300549018165
에스디인터내셔날나인블럭,36.4974434819638,127.25987416924
그리너리,36.5050950596686,127.230006487061
세종특별자치시지체장애인협회북카페쉼표,36.5105069169827,127.240558755774
커런트커피,36.4379088992133,127.22165856739
풀립커피,36.4697128234398,127.276027215025
커피앤바우,36.4895134355489,127.210762830842
새마을커피,36.6793499930514,127.205035060284
이디야커피세종반곡동점,36.4981290384851,127.312710130574
커피꼴랑,36.4832408723183,127.262888601174
옷고시전원,36.4432609610089,127.221471263208
휘카페,36.4907016161323,127.301614471858
협동조합담음좋은날,36.6021169350813,127.289098894797
미인다방,36.530349022651,127.366674456894
재재,36.6007676657494,127.289524827359
이디야커피세종나성점,36.4909947963466,127.25762513882
사람나무,36.6129435573224,127.248487383353
두헤브마카롱,36.4840463195054,127.251843443377
"그래도,커피",36.4829070900847,127.259923168035
크리스마스자몽,36.4832713763597,127.293255203891
투썸플레이스세종,36.4981290384851,127.312710130574
이음재단,36.4910830479823,127.258773910712
미밍코,36.5028674626696,127.258203913166
에움길,36.6074412852121,127.290313157261
투썸플레이스세종범지기,36.5119061681432,127.249476510772
카페뉴트리,36.5026751069501,127.247634423628
카페이수페,36.4769281701274,127.290456025013
호구커피,36.493011089364,127.25578655981
샌드엣홈,36.5156122213558,127.258450735899
이디야커피다정동점,36.4949935227469,127.248557032357
오렌지칠,36.4920480102077,127.303767710281
코어즈,36.7207475858956,127.157446714304
카페이륜당,36.6033731453518,127.298822957806
홍차마루,36.4403043213292,127.243808807423
프레씨엘세종,36.4759417616828,127.28674901931
휴온,36.6189746443946,127.285444898165
궁전다실,36.6023346343559,127.299994799644
빽다방세종다온주유소점,36.5205708702348,127.244401845204
울투라커피컴퍼니세종,36.4785046994328,127.287328146862
타미띠에커피,36.4970251319249,127.305721191664
킴스커피,36.6174460337312,127.286017979539
본커피힐,36.5404242165391,127.228852196485
모디스트임팩트,36.6019357474323,127.296533446433
투썸플레이스세종,36.4905085131528,127.257685585338
빽다방세종첫,36.482566029823,127.260149613245
굿럭커피,36.6006477507423,127.296656911173
컴포즈커피세종,36.4780517587778,127.288448239654
울투라커피컴퍼니,36.4923695020016,127.303262564588
도이힐커피,36.4748457797821,127.276849878868
휴식시간,36.5304983696681,127.359202492758
미스터크로플,36.489064424186,127.260244074901
스테디커피,36.4704441220918,127.285214901551
이도커피,36.4805042064121,127.330699218944
텐퍼센트커피세종,36.5008056879727,127.255633834891
블랙와인세종아름점,36.5122191173536,127.243377766602
파치먼트,36.4956181273704,127.264914418655
이디야세종고려대점,36.6116900538767,127.291000842531
구디커피,36.6127517075338,127.248075629137
아마스빈세종아름점,36.5119458854304,127.24862764127
디저트39세종메가시티점,36.5028133776991,127.24812425682
플랜비커피로스터즈나성점,36.4939306273077,127.255833570844
딜리포인트,36.6095540718299,127.292495939926
아이갓에브리씽,36.51345393127,127.241981348985
살포시,36.6789827707959,127.205374489281
볼링카페,36.4852364155091,127.304051873045
커피야,36.4811217390434,127.289424561799
페이버베이크숍,36.490315169759,127.257028919922
빽다방세종,36.5045172633143,127.249648305885
팔공티새롬점,36.4872242046255,127.255618700645
브런치카페,36.6037078865707,127.292940544972
찻집샘,36.6807792233176,127.19777013634
재이피우,36.5043343620215,127.2492258694
달빛더하기,36.4433353259231,127.276261183053
하파데이,36.505274483686,127.234079321602
록시드갸토세종어반아트리움점,36.489064424186,127.260244074901
언더로우,36.6015418757398,127.296984111414
아마레나,36.4840463195054,127.251843443377
카메라떼세종첫,36.478073414694,127.249323033947
써밋뷰,36.4799884381426,127.286778893108
요거프레소세종에비뉴힐점,36.4955769738901,127.262626607711
허니빈스조치원홈플러스,36.5863699068075,127.29772517305
커피우림,36.4982828189958,127.206767045245
울투라커피컴퍼니집현점,36.4986083832136,127.330442990706
하이로우커피스탠드,36.4872242046255,127.255618700645
로트나인커피앤코,36.5111137496512,127.241032886514
세종문화센터,36.5163335530882,127.261413724694
폴앤니나,36.4918330246802,127.254748657885
카페디어스,36.5048155836345,127.232788904529
파오파오101,36.4950845077735,127.258780428472
순카페,36.6011280768573,127.298642086202
텐퍼센트커피세종,36.4787788488053,127.287961731345
고운동네커피가게,36.506463270298,127.232549376281
투썸플레이스세종아름점,36.5201717090868,127.252567685869
카페휘게,36.6011838452708,127.28078046968
풍류다방,36.4377623123332,127.221291961296
끌림,36.5918349124584,127.295295209712
그래들리gladly,36.4928370474251,127.256781602989
카페코코,36.5287641870305,127.366921879487
이디야조치원,36.5910590664432,127.292117186568
팔공티새롬점,36.4872242046255,127.255618700645
캘린더,36.6084686030825,127.290303745262
카페지유,36.5000730689426,127.364253222911
멜로마카롱스세종남리점,36.5950642123451,127.301926915338
카페솔드아웃,36.60558315521,127.29306874132
에브리선데이커피부용점,36.4989901693863,127.348947118472
오늘,36.4929497062907,127.212524974982
양와당,36.4785046994328,127.287328146862
아이갓에브리씽정부세종컨벤션,36.501092433842,127.269952887646
디초콜릿커피앤드세종에비뉴힐점,36.4955769738901,127.262626607711
커피체리,36.6791625483838,127.205305510008
원영카페,36.6035370468254,127.30064340904
3-3커피,36.4910061041213,127.299747797758
빽다방세종,36.4850123004999,127.29963433452
아마스빈세종새롬점,36.4870163202342,127.251201046592
커피인,36.6991648315922,127.151180209966
커스텀커피세종,36.5076363781158,127.262802505603
카페,36.5050150817393,127.2343832855
풀잎그린,36.4940344046936,127.249381103357
카페에이치,36.5666263424277,127.28591618303
팔공티,36.4988285989663,127.313686244347
나우커피세종새롬점,36.4864961668033,127.245882429005
행복맘,36.481304830402,127.289902766683
전의왕의물시장협동조합,36.6777334867873,127.205879617189
카페수작,36.6094003866809,127.290898839148
미카페,36.5999646611845,127.298496139029
빽다방세종도담,36.5152518252539,127.258465339084
칠리노세종,36.4872242046255,127.255618700645
아크,36.5030370456614,127.223943034852
보비스쿰,36.4811602924765,127.309813361759
차스연서,36.5922022534313,127.27096200944
고복저택,36.610910048861,127.23342727157
파스쿠찌,36.4985280857123,127.236065691254
콜라보,36.5729427333634,127.290260233535
알밤빵세종,36.4783443910435,127.28915977212
카페드상리,36.6015954100359,127.304572967167
카페,36.4923179059437,127.248716816758
새롬카페,36.4860683768431,127.256701174124
카페가가,36.6017125143228,127.2984132509
아마스빈,36.5131118319841,127.260707483038
카페담뿍,36.4905646723487,127.302854600967
콩카페세종시니어클럽,36.4792838151122,127.292554880028
청솔다방,36.6794911104937,127.204574882902
파스콜로,36.4907016161323,127.301614471858
반지하아지트,36.6092484749467,127.292632871215
투썸플레이스세종,36.5073899581875,127.26230247808
반다이크브라운드로잉카페,36.5044128970329,127.27060267009
틸로소피,36.4963623690497,127.262842403236
밤스라떼,36.4986083832136,127.330442990706
초코랩,36.4955769738901,127.262626607711
도담카페,36.5155983985462,127.262034775964
커스텀커피세종,36.4785046994328,127.287328146862
동수더리터세종메가시티점,36.5028133776991,127.24812425682
메가엠지씨커피조치원역점,36.6010122355044,127.29733540854
그린선셋,36.4801921420323,127.32809051189
리틀그레이프,36.6017868183386,127.227370080095
단카페,36.5523196078202,127.271761242985
색이다새:기다,36.6007364532956,127.29337003698
양상록커피,36.4779490035946,127.289353093689
지하다방,36.5294220500348,127.366916518507
정다방,36.4672318517811,127.28156228471
세종라온카페,36.4595307631664,127.276322695671
예가807BAKECAFE,36.5907289546168,127.292678984372
아모하임,36.486697172887,127.299563365306
체인스커피세종정부,36.4956181273704,127.264914418655
"카페,메리",36.469801367953,127.277253800575
커피쿡세종,36.4874350919599,127.2561970434
랑도,36.464734738001,127.276966103121
카페48블럭,36.4974434819638,127.25987416924
라고바움,36.4967074930027,127.269134564851
카페드리옹,36.5125930712607,127.242659606482
대지다방,36.5993001564427,127.300435758871
커피마마,36.6116900538767,127.291000842531
달하나별하나,36.4939306273077,127.255833570844
보비스쿰,36.4991097025491,127.265540003238
에이보릿,36.489064424186,127.260244074901
이디야커피세종시부강점,36.5324578544571,127.361598468597
카페녹녹,36.4986083832136,127.330442990706
투썸플레이스세종,36.4785046994328,127.287328146862
카페루앤비세종가로수길점,36.4834805500429,127.263756827578
여울다실,36.4968666919784,127.205229957556
흑화당세종새롬점,36.4845911461128,127.252496666568
더카라멜,36.5081338030657,127.260174307327
다이브커피,36.4965577825932,127.242246508086
카페리즌리즌,36.4375096708547,127.240835598526
OHNL오늘,36.5942546629755,127.297586675578
얼죽아카페,36.521551350653,127.23422039282
케이제이,36.4918330246802,127.254748657885
ANJOU(앙,36.5988728444958,127.301333763908
노크,36.6229135822477,127.290081911296
카유,36.6087027178769,127.284242989036
온버터,36.6001385876947,127.289821197957
유달리,36.5026751069501,127.247634423628
디에떼에스프레소,36.5053058164577,127.234748812464
다와카페,36.4624070006768,127.209743402431
정동101커피,36.5988736010411,127.298394248137
할리스커피세종,36.4837034061764,127.306989576353
카페48블럭,36.4748457797821,127.276849878868
엠카페,36.4832713763597,127.293255203891
카페아이갓에브리싱세종고용복지플러스,36.6015332457219,127.303187549021
이디야커피,36.6038958031723,127.292715278781
컴포트존,36.5030528778382,127.224992198276
더디쉬밀앤커피,36.5028133776991,127.24812425682
메모리팩토리,36.5217144762089,127.248533196851
비타민을담다,36.489064424186,127.260244074901
이층커피,36.5077951376134,127.262242815053
아마스빈,36.4940208269369,127.248655722825
파스쿠찌세종베스트웨스턴호텔점,36.5003885626858,127.258115932709
카페이길,36.5826803498098,127.283488758371
카페예울,36.4866660477513,127.267365065658
공차세종에비뉴힐점,36.4955769738901,127.262626607711
모시울,36.5951720897502,127.301881238403
공주밤빵커피스토리,36.5083011018403,127.262450125535
티오,36.635831978468,127.289270121609
지앤지인터내셔널,36.4856147604362,127.259116179047
놀숲세종,36.4782233414386,127.290020157618
델브커피,36.4970251319249,127.305721191664
팔롬비니,36.4968409240718,127.261531898349
큰큰커피,36.489835567721,127.262524773013
커피하우스장군점,36.4971549129739,127.205204688073
다연재,36.5385818867854,127.362486258612
이디야커피,36.4840463195054,127.251843443377
스무디킹,36.5011231551393,127.25885682854
카페스톤,36.6133198992981,127.246717467331
카페한솔,36.4748174418921,127.254666101771
더가든테이블언카페펍,36.4896443643015,127.257850086029
엔제리너스커피세종,36.4783443910435,127.28915977212
커피베이조치원역점,36.6009975153067,127.294843038946
아이커피유,36.4992888676581,127.221312612764
크레센트디저트카페,36.5921253311696,127.295639020988
전원마을이야기,36.4432609610089,127.221471263208
소기소기,36.4845291699434,127.251236141654
플랜비커피로스터즈히어로스터스,36.5182704620306,127.232745422032
커피홀,36.4864961668033,127.245882429005
바다숲,36.4827358037368,127.262826424679
수진사주카페,36.5152518252539,127.258465339084
보비스쿰커피랩,36.4811602924765,127.309813361759
커피에반하다,36.4850633154624,127.296051365559
카페[CAFFE]:123,36.5272549690533,127.369535988923
가베서림,36.421315541194,127.284784455984
바리스타협동조합,36.4857258810009,127.301447083528
카페봄,36.4730070472099,127.276811166502
이디야커피세종시,36.6015448454682,127.299018339271
늘,36.483709569075,127.249882479166
카페라떼,36.6001144360555,127.297913578123
델루나베이커리카페,36.4798029217905,127.313541586754
카페오늘에스비플라자,36.5924641441052,127.291981418926
소소루,36.4486703465666,127.323866868018
꽃;다방과일애꽃피움,36.5920350373876,127.294086398357
빽다방세종아름점,36.5119061681432,127.249476510772
토리,36.4970251319249,127.305721191664
블루미르,36.6667984251431,127.278984632702
설빙세종새롬점,36.485515829459,127.250490054363
할리스세종,36.5083011018403,127.262450125535
커피앤푸드,36.4732542479387,127.27894019293
원툴,36.4793276053135,127.255314807592
카페일마지오행안부점,36.5011231551393,127.25885682854
커넥트커피,36.5131118319841,127.260707483038
봄봄,36.601102357299,127.298865862229
메가엠지씨커피조치원,36.6035877511686,127.292438653177
학산테라로사커피,36.499079695979,127.256331264323
달콤제작소,36.4892710968338,127.302029112013
자주다실,36.5999410945863,127.300619981227
애플카페,36.5286974276802,127.36623008323
그로서리스터프,36.4865327455252,127.250257045769
오브,36.4897870692262,127.256163396391
마더스팜,36.560484369064,127.280632828912
디저트39세종,36.486697172887,127.299563365306
빽다방,36.4952908368393,127.248542998162
30초커피,36.5124386689692,127.241053443635
카페어서와,36.4849374123355,127.300695251336
자연누리오늘,36.5148156673543,127.2280680281
다복이네카페,36.531255359247,127.367638609488
커피일가견,36.5119458854304,127.24862764127
옴누스,36.5113599627652,127.240070361516
스카비피카,36.4759417616828,127.28674901931
텐퍼센트커피세종,36.5083011018403,127.262450125535
에브리선데이커피,36.5592070683873,127.284029516436
평리작은커피,36.6029812786818,127.301151410301
사랑방다실,36.6021866856345,127.300890321807
에이전트커피랩,36.5083011018403,127.262450125535
셀렉토커피세종새롬점,36.4891703082636,127.255533114785
카페희연,36.5912677104921,127.295389772545
손흘림커피,36.4823753078601,127.261367872405
에이1907커피,36.4872417879917,127.262806056147
세종커피,36.4820725310858,127.260500265383
달렛,36.4961378700623,127.251392292097
카페공오공삼,36.678741929248,127.205746180718
커피와디저트미소정,36.7186433220796,127.156809246393
운커피,36.5935713837043,127.293290080368
카페일마지오산자부점,36.4996352552366,127.260165861854
선진제닉스투썸플레이스,36.4944350816819,127.24860707434
카페비일상,36.4730206778531,127.298726790392
커피730,36.493011089364,127.25578655981
카페코지고대점,36.608329633859,127.289667861221
로얄홀덤,36.5159276980518,127.258458890864
시간의기억,36.6015332457219,127.303187549021
"카페,여기",36.4899280847441,127.257099583428
아띠랑스,36.6028735609786,127.298156834151
상리104,36.6030801019084,127.302637119544
카페핑크,36.4872242046255,127.255618700645
썸tada,36.49023664368,127.258893586901
이디야세종대명벨리온점,36.4986083832136,127.330442990706
어반달리,36.697999608787,127.208345892604
평산[투썸플레이스세종],36.5921142261879,127.287704261709
할리스커피세종어반아트리움점,36.4878705036173,127.261003203295
드롭탑세종,36.4778047804469,127.287836729529
그대있음에,36.6153798482592,127.246116112813
훈민정음,36.6068054809593,127.289480633761
까사다르떼,36.4419814314217,127.224272604668
커넥트인신안리,36.6185238297721,127.289932105085
프롬제로,36.4834811381872,127.259482460267
워너블랙,36.4901789676821,127.258313755384
풍전에프앤비,36.6116900538767,127.291000842531
팔공티조치원,36.6021734038222,127.28950075979
세종탐앤탐스한솔동점,36.4799381013636,127.254940695941
파스쿠찌다정,36.4944756245103,127.249321036714
심플Simple,36.5972242742629,127.299906845685
호미빙,36.608417350314,127.289264641292
벌크커피세종새롬점,36.4870163202342,127.251201046592
은가비,36.4968765119962,127.258551270586
진솔,36.5142618463504,127.231623873581
세컨로드,36.6184853181496,127.289518810689
이디아커피세종시첫,36.4799302365749,127.260922371179
벌크커피세종나성점,36.489835567721,127.262524773013
미트미르,36.521551350653,127.23422039282
카페부촌,36.5057303641525,127.23490092143
이아카페,36.6003026637245,127.261944183128
이디야대평동점,36.4755821043038,127.276407833634
힐링아리,36.6726630372709,127.280115793796
빽다방세종,36.4980513465919,127.311739693514
레인카페,36.6009044165998,127.300454806259
커피향,36.6535867632533,127.267151359545
오더블유오카페,36.5941334638298,127.301499428684
카페드몰로,36.5026751069501,127.247634423628
빽다방세종새롬,36.4850039865471,127.250785155667
더라운지,36.4832408723183,127.262888601174
솔라피데,36.482566029823,127.260149613245
달콤한선물,36.5126152133346,127.241889048469
티카페,36.4977091638565,127.223683658658
카페가가,36.4748457797821,127.276849878868
희어린,36.4787788488053,127.287961731345
프리토,36.6792791413003,127.203872196531
아테나공동체,36.5936006045076,127.293658624398
매머드커피익스프레스세종중앙타운점,36.5083011018403,127.262450125535
루프탑홍카페,36.4735761286462,127.298163845599
감성커피세종새롬점,36.4840463195054,127.251843443377
공차,36.5042386045916,127.249762626781
드로와유,36.4790905000439,127.343902067438
감성커피세종나성점,36.4909947963466,127.25762513882
메가엠지씨커피세종첫,36.4820725310858,127.260500265383
이디야커피,36.4850140819449,127.30147579463
공차,36.5073862555746,127.258797129107
골드리버,36.5019428657009,127.35497270474
감성커피,36.4940344046936,127.249381103357
수왕로465,36.5419774495257,127.229339357972
넘버트웰브,36.6420417441115,127.253975275738
커피팩토리세종청사,36.5083011018403,127.262450125535
카페뱅크,36.4954173727096,127.257236911037
더킹,36.4795951119609,127.262108477205
알리카페,36.5365260870267,127.367372339616
아임일리터나성점,36.4898133721155,127.2589422635
카페리호떡,36.5188154881318,127.236223604145
루나솔라,36.6143666461279,127.287980348882
로만플라워카페,36.4803210692652,127.298806090676
샐러몽,36.4845131864594,127.258780696483
카페타임,36.5121000908143,127.22901046806
707COFFEE세종,36.4767175532265,127.288382321938
메조네뜨,36.4912849632525,127.260814510549
이디야커피세종시고운동점,36.5048155836345,127.232788904529
달빛가득카페,36.5046259124434,127.246867611133
이층커피,36.5077951376134,127.262242815053
빽다방세종고운남측점,36.5050150817393,127.2343832855
컴홈,36.4966104934032,127.311931037824
리아스커피,36.4915960542447,127.303537365631
707커피세종나성점,36.4864245570486,127.257456694533
더크커피,36.5003581683561,127.256129274174
수다커피,36.5110243422932,127.242563248253
79파운야드,36.6028735609786,127.298156834151
카페봄봄,36.519327783459,127.234599594976
풀리셔스,36.6017541492926,127.299362940571
이너프,36.4986083832136,127.330442990706
카페와이,36.6038733858603,127.298069533884
카페캐롯,36.6140410534627,127.283276975341
라퓨타커피,36.6148917196131,127.288377970499
바잉그레이트커피,36.4736919393417,127.27680480376
카페북,36.4955769738901,127.262626607711
메이빈,36.4796688232118,127.286078761981
커피를따라흐름,36.5956425909126,127.302201114926
설빙,36.4759417616828,127.28674901931
옷고시,36.4878625842235,127.301584152112
페트리코,36.4848539665069,127.258509600513
레조넌스커피랩,36.493011089364,127.25578655981
커피베이,36.5947200411209,127.2879261898
카페주옹주옹,36.5033674856708,127.224866269222
아리랑다방,36.467551291141,127.282228813876
삼맛카페,36.6082195837306,127.284828718529
쉬즈베이글세종&샐러데이즈,36.4811217390434,127.289424561799
로흐뚜,36.5901333274234,127.292539137138
카페프렙,36.4920480102077,127.303767710281
헤이믈,36.5090092590975,127.238887643029
그리본,36.5923550422475,127.272368733154
줌갤러리카페,36.5908694671456,127.262335758599
케치브루잉,36.485301986786,127.299854937159
벌크커피세종아름점,36.5122997361142,127.241880960887
커피마마퀸,36.5952662908521,127.293397564302
이디야세종,36.4782233414386,127.290020157618
가배예술,36.4834811381872,127.259482460267
글로벌영재교육,36.5050150817393,127.2343832855
발렌시아,36.4790472033047,127.284611397589
카페가가,36.5987043540616,127.29873108499
어썸플레이스,36.6084103381241,127.289600051898
옛날다방,36.6008857438434,127.297280670008
셀렉토커피세종예미지점,36.4851139729202,127.25684421657
에스유테크,36.5046216102785,127.24904448406
소마드로잉카페세종나성점,36.4898133721155,127.2589422635
수아빈,36.5041405586537,127.271755032846
브알라세종,36.4759417616828,127.28674901931
미스터빈커피로스터스,36.5054487131149,127.234546465844
별빛카페,36.5866879835463,127.293598687179
카페문,36.4677213065714,127.282026403139
체타델피오레,36.514612167511,127.242718086425
카페미소커피,36.497870467654,127.205744325223
커피R,36.4868664396332,127.303847561086
카페캐빈하우스,36.5243521061328,127.374494985136
스윗,36.5044128970329,127.27060267009
비에스그린케어,36.5048632564097,127.253083255535
웅스커피송천물산,36.4993213637131,127.329019210625
호박다방,36.6793940037413,127.204877969707
행복드림,36.6042573166821,127.285334756274
샵디저트712,36.5161142124057,127.233782712166
미음이응,36.5206809309689,127.355274997865
행복한느림보협동조합,36.5055248150653,127.235170864634
코지정원,36.4701177946458,127.314073325353
삼원도가,36.5318543790017,127.18953968173
예닮,36.6954247159789,127.153683279064
카공24,36.4768553903013,127.288827433064
역전다실,36.6783608888579,127.204015917588
울투라커피컴퍼니,36.4956181273704,127.264914418655
매머드익스프레스세종,36.4787788488053,127.287961731345
이디야세종시,36.4864164813654,127.261965667374
메가엠지씨커피,36.4951781820967,127.249258446983
카페휴,36.4878705036173,127.261003203295
나사스크린골프,36.4907016161323,127.301614471858
도피오커피세종수목원점,36.4965794136685,127.291225577035
더비,36.6082051372887,127.289948457355
탐앤탐스더,36.4878705036173,127.261003203295
카페춘담,36.6098529711012,127.212288261256
커피베이세종파이낸스,36.4968409240718,127.261531898349
베이크229,36.477086236672,127.288245039405
봉명동내커피,36.4920651427711,127.255840255323
메가엠지씨커피,36.5131118319841,127.260707483038
이브다방,36.6017254552115,127.300615052228
공차,36.4850123004999,127.29963433452
카페213비엔나,36.483624618991,127.293553322608
아늑카페,36.5922680810797,127.293871934086
영자스민,36.5972606827736,127.295379991374
브레드사피언스,36.5610978101789,127.338316262967
공차,36.4820725310858,127.260500265383
디그레이,36.4987591132277,127.229946435444
궁전다방,36.4667011653616,127.281734548616
