이름,lat,lang
훼이보릿커피,35.177729828625,126.90186404924
임암커피,35.105307282295,126.86995211824
어바웃더빈,35.203666430362,126.90029600477
빽다방광주소촌점,35.157375349702,126.79188723912
광주충장로빽다방,35.147898684125,126.91843033578
아스윈부동산,35.144349891991,126.92990122196
카샤,35.17822139824,126.8758603293
청자다방금호,35.127004017493,126.85175781472
고망고광주,35.152115781782,126.8478711825
성수미술관광주,35.149577196339,126.92573922516
구도커피,35.18421413286,126.79690289944
카페레이백,35.205656323329,126.83923023654
투썸플레이스광주염주점,35.14685859891,126.87256054197
디저트39광주효천점,35.101855106332,126.87481481912
커피뿜뿜,35.133957860487,126.90180472518
카페아틀리에,35.150881025409,126.92843288419
카페일루이스,35.133686860174,126.91072904473
청자다방풍암2호,35.120453721578,126.86641884732
남동풍,35.08038775171,126.8332549717
투썸플레이스광주하남3지구점,35.180503852074,126.79724302455
컴포즈커피광주,35.162789669987,126.93470893047
가비로스팅,35.129548649993,126.79358208582
컴포즈커피광주운암산하늘채점,35.179492694404,126.85950659025
달쓴커피,35.151330349671,126.91410470387
커피왕,35.151660659208,126.9330211835
청자다방,35.164171836435,126.88594362078
메가엠지씨커피광주월산유,35.151666922359,126.89648542152
메가엠지씨커피광주양림점,35.136911275332,126.91446080401
목어문화예술협동조합,35.149814678093,126.91295054533
"카페부오노,CafeBuono",35.125104927957,126.89571377162
벌크커피,35.218457943234,126.83101879713
수박등15,35.141472078312,126.89548178456
카페백운길,35.141270010347,126.90599718276
자자플라워카페,35.177963433701,126.80650227099
컴포즈커피금호한국점,35.134272168426,126.85970963718
음울,35.150881474232,126.91029141532
벌크커피신창,35.199606665536,126.83814131596
이디야커피,35.126749403346,126.85247453911
컴포즈커피계림그랜드점,35.157628918501,126.91688568417
커피스토리S,35.172125774489,126.80591795818
모어레스moreless주월점,35.130777049186,126.89005237948
오로라요거트아이스크림,35.210266012678,126.84243749045
카페유니,35.146046536679,126.93115202434
디저트39광주,35.190394722899,126.8250744289
투썸플레이스수완우미점,35.189718876161,126.82788405227
파리크라상파스쿠찌첨단리버사이드DT,35.215809984232,126.8615030664
위트커피,35.151826781407,126.92124283096
벌크커피일곡점,35.204291481578,126.89766287286
이디야광주수완신가점,35.182955301918,126.81919792448
카페지안,35.178044873352,126.90480205097
반가사유커피로스터리,35.143486830432,126.92202229411
벌크커피운암벽산점,35.17329472192,126.87627944171
청자다방,35.14730400103,126.88367140479
바빈스,35.160564658188,126.87990105782
카페프랑1619,35.189940751155,126.81548444747
광주더프라임풋살,35.171884996453,126.85377275028
"오늘,여기",35.146488068679,126.7731836837
커피타임,35.124126833783,126.93242588421
서양찻집,35.153962112674,126.87359299971
카페위,35.141671560067,126.91557178387
메가엠지씨커피광주동림삼익점,35.177538302122,126.86447416189
파란집,35.157736119864,126.90674263936
메가MGC커피광주평동점,35.124249818744,126.76330316229
봄커피,35.164997812035,126.88069645932
공차,35.155441231298,126.84780234858
청자다방수완,35.180791371476,126.81728598229
더블플롯,35.153889880345,126.92314724788
청자다방광기술원점,35.231111584896,126.85919107576
투썸플레이스,35.22169013007,126.84376915276
테이트모던,35.143973632932,126.83815337346
힐링식지락,35.171383558026,126.90579155039
쥬시프레소,35.176624455257,126.87085426539
메가MGC커피광주일곡점,35.20469261447,126.89915101531
커피베이광주그랜드,35.157494002955,126.91591063016
로이커피,35.12594418167,126.91176472602
누리,35.157895574383,126.91646506876
산수싸리,35.150315260732,126.91248294668
컴포즈커피광주송정역점,35.137483993116,126.79209340942
디저트카페달달,35.188198576697,126.91326306534
그늘집,35.126395936312,126.83714135468
벌크커피광주,35.13398544313,126.85893458552
도노,35.148656013625,126.91240625175
공차광주,35.161863112172,126.81090848144
베이크쇼디치,35.222679653849,126.84923635322
카페1508,35.165512306134,126.93168772176
광주신가이디야,35.185313783129,126.83563288296
모리사코,35.171393060542,126.8998744924
한스커피,35.186621571979,126.91733556071
만랩커피광주신가점,35.185392989815,126.83918908107
헨리커피,35.187376749591,126.90508310212
슈에뜨,35.121681523281,126.91690097079
카페아이엠티,35.172420480137,126.89787368122
남리,35.153299881404,126.92167336996
디저트39광주,35.118147995852,126.92702961363
빽다방광주상무메가점,35.154206057756,126.85442685324
캄포,35.187506682007,126.85576033454
빽다방광주양산,35.210629257312,126.8791259883
메가MGC커피광주염주점,35.141090834731,126.87364964301
행복유통,35.1493379018,126.89117221984
이디야커피광주동림하늘채점,35.178912528807,126.8610736507
로다원,35.221532687113,126.85090018864
다온,35.165702446209,126.91655910946
나우커피광주남구,35.14280326107,126.90410015206
애즈유,35.185330932,126.82713458973
신가야다방,35.155503361531,126.9170784897
리도다방,35.140270828233,126.92123071277
풀하우스,35.149874065092,126.91857979303
올데이커피,35.143440106529,126.9218363543
벌크커피봉선,35.127568112476,126.91796409787
할리스,35.217244955678,126.84267890709
커피현상소,35.147236029611,126.93213514149
빈레스토,35.155210648364,126.91358120061
베토벤음악실,35.147582744618,126.91837964396
꽃피는춘삼월,35.090543912852,126.95242851831
하울,35.145086908157,126.92864052664
씨호크패러글라이딩클럽,35.131448158141,126.89345563528
세렌딥카페,35.101074658584,126.87327903686
주호,35.196023648881,126.84048733409
성다방,35.138685683717,126.91834371836
도원다방,35.15126835478,126.91221784197
샵브이알,35.145559947198,126.91796744197
프르트팝,35.148167289097,126.91620993177
화신다방,35.149897309234,126.91412374274
바람개비,35.164413638778,126.97991190504
금용다방,35.148637134667,126.91633539691
지원,35.12315203624,126.88326597589
예술,35.150522108542,126.91847244546
커피앤드,35.161888453679,126.92859586959
우다찻집,35.139456808548,126.92193277275
남선,35.151953474997,126.91322939913
궁전,35.140563829838,126.921742601
달달한카페,35.173795402289,126.87486738136
광주남구지역자활센터커피락,35.084286742347,126.86801603714
아송다방,35.148880546379,126.91231546744
오알지카페,35.152817420113,126.91106678679
마루,35.148370016893,126.92480030538
다이스카페2,35.146163806273,126.92912025456
파스쿠찌광주효천점,35.102313158364,126.88929766057
달콤커피광주대인점,35.153363573117,126.91568006801
카페타요,35.183149304132,126.92419970308
카페안,35.152637838,126.92731233859
로뎀트리,35.164030561791,126.92112561114
단골,35.151789255254,126.93329387996
알프스,35.133567455829,126.89554465779
가비락,35.140648650902,126.90207699129
힐링하우스,35.19505542505,126.81495999636
토우전통찻집,35.132204506485,126.93358228387
커피유림,35.158321525532,126.92076196158
카페폴,35.105379956056,126.90538010296
코튼스토리위드커피,35.128903507669,126.90706229638
몽누아입석홀점,35.143629964161,126.92596003821
달콤한향기,35.132182700354,126.91085880093
대촌제빵소,35.08306092159,126.83003686608
몽누아국제관점,35.143629964161,126.92596003821
차생원,35.131949941629,126.93846829887
투썸플레이스,35.146883661503,126.92795851806
어메이징아프리카,35.14234184905,126.91593599991
보통의날,35.149403953639,126.92247104769
더세인트,35.132356567337,126.94374075108
해밀,35.137037618776,126.9034641809
엔제리너스,35.134268881833,126.95533611944
스테이,35.135102531395,126.89584213581
카페드라망,35.142917875691,126.92088852019
커피리나,35.132875883064,126.93100597201
씨포,35.147713672167,126.9260051541
플라워앤카페,35.14854356645,126.91092618391
다선,35.134268881833,126.95533611944
시우,35.149817632798,126.91932682119
빈야드,35.119353049807,126.89560489916
플라워카페,35.132257291934,126.92832582302
금성,35.13165312683,126.9011224739
스토아어바나,35.149806231102,126.92412292905
일루이,35.146101875454,126.91607270188
크림슨,35.14647911555,126.91491540089
그리고커피,35.151610349551,126.91215841546
코코핸즈&커피,35.126361198368,126.93434967136
카페파스쿠찌광주,35.14753283174,126.91481361837
Ques퀘스,35.134373379806,126.90888746959
에스프레소렉,35.146807296931,126.93155910216
콩다방봉순이,35.118520125944,126.89718492191
커피스미스광주가로수점,35.145921730061,126.91709569131
디자인과사람들,35.148603255663,126.90854391044
3.14,35.149950759178,126.92010426811
카페일루이스,35.153713884108,126.91252552456
엔제리너스커피광주빛고을점,35.102031011425,126.8978896555
카페302st,35.110303943182,126.89669230977
커피예담,35.153267798368,126.91002911882
카페보노노대점,35.102425291273,126.89961734701
할리스,35.12323869325,126.91262354896
커피하우스이웃,35.151614486772,126.91261930878
재희다방,35.15435665423,126.91585347232
망고식스,35.12564411515,126.87884338454
커피볶는집,35.137585273492,126.91423239518
지유명차광주점,35.136471082717,126.94318285309
카페젬마,35.149581916827,126.92018596411
캔모아,35.148906389096,126.91419177997
카페소그노,35.148328998085,126.92424114363
아프리카,35.153981632108,126.90821965308
대성다방,35.152748769115,126.91346027632
미림다방,35.149494543382,126.91746539655
갤러리작소,35.152563370122,126.9149004781
너나들이,35.142780629725,126.91259415356
보리수,35.151562452852,126.93415288856
커피창고,35.147449195363,126.92362718038
마을카페남동풍,35.099775042251,126.88676558138
세상에서가장아름다운나무,35.140327760973,126.7979769771
희망카페,35.151152878215,126.9347289259
코암,35.122842557253,126.91368203933
"에스에이치한별,엔젤리너스봉선",35.122662907725,126.91174254417
에꼴드팡세,35.150730143868,126.92158655071
한마음쉼터,35.153259292077,126.91410102485
블랭크하우즈,35.162040714189,126.93052571636
카페,35.133175970608,126.95717152077
공차광주,35.137926588215,126.79218562814
카페,35.171398024176,126.92248832057
전통찻집예사랑,35.21870704056,126.84854552488
울림,35.131979809217,126.94498549379
음악에,35.177906008726,126.90439770961
홍삼건강,35.179796609795,126.9161635147
신우연다방,35.15798014688,126.91182117584
할리스,35.146710063872,126.91755714345
더커피전대,35.177970289514,126.90452858902
커피내음,35.154028460048,126.91544076516
숲,35.188209340053,126.83585509112
존커피,35.178865311841,126.89687546788
톰스톤커피하우스,35.152016813396,126.91225178048
코지,35.150579886354,126.883110849
더팰리스,35.204112639801,126.89683065739
바움,35.163209764224,126.89704299906
보리와이삭,35.152813943502,126.92480769536
파스쿠찌,35.175209327579,126.91423736112
카페뮤,35.203225015294,126.90231164137
콩볶는아저씨,35.209920110876,126.89414918581
크라소,35.209803883538,126.88052115875
연정,35.184822765414,127.00173674387
트리니티커피,35.128798556524,126.92760310397
마스카프,35.186594946046,126.86615981725
어썸달콤마켓,35.209619059318,126.89276944261
커피토리,35.175157402544,126.88667201439
미담,35.173527365808,126.88487191028
커피트리,35.210802548389,126.89800320198
데카던스,35.17188602793,126.90055944516
벌크커피응응스크르,35.209583131529,126.87324264869
빅스커피,35.177172629958,126.90204719711
청자다방클릭엔젤점,35.204615863446,126.87220208235
엔제리너스커피광주오치점,35.186992282068,126.89747932439
비티씨,35.177239300778,126.90244152278
케냐,35.163973461153,126.92382661738
커피제이투,35.187181577272,126.89057052312
커피&아트,35.159838333897,126.86385310434
카페이쪼,35.206798073238,126.87520303361
현주네이야기,35.206538064895,126.8909882031
카페베라,35.185032239311,126.86966199341
심히좋았더라,35.203807004927,126.90088713586
라레브카페,35.189368282854,126.81225368238
파오,35.200043852459,126.89941141348
임대,35.179034352313,126.8741035389
까페마들렌,35.174196641442,126.93520785052
아프리카,35.177323299785,126.90275876743
레몬테라스,35.156417444188,126.90944930427
마빈,35.178136656111,126.87450016449
카페일루이스광주,35.178597202158,126.92825589712
카페베네현대웰빙점,35.175423571591,126.88817238933
커피루덴스,35.1793238517,126.87034485322
씨즈더데이,35.161394820341,126.90663880236
커피한잔,35.148011525054,126.93216890864
태양의정원,35.178341359133,126.87518898869
띠에라,35.169352186163,126.86142652617
커피앤,35.183027065138,126.87405945363
빽다방전남대후문,35.175410322528,126.91353208626
물음표라스또리아,35.183321714877,126.89627727065
하나비,35.174737414624,126.91388135938
커피리나전대,35.170591887565,126.9039689139
라온베르,35.148944662957,126.89647827644
갈매나무,35.151313528978,126.92739556938
하이드로우,35.151277791524,126.88941187005
물,35.209252670735,126.89410332258
인트로위,35.187089302303,126.91521026764
설렘,35.188819982099,126.83093838237
커피이야기,35.172612759665,126.93345009653
사보르,35.145167251844,126.93059286652
엔젤리너스,35.178181659495,126.89505129286
까로치아카페,35.175533405376,126.89327573342
맑은바람,35.173439404986,126.96430926561
라본,35.242192136083,126.87101184526
웨싸잇,35.180494725959,126.89565676051
츄,35.16947375615,126.92708029575
2,35.176830056172,126.91404015691
샘터,35.175938183201,126.91409593106
사월의레나,35.18115092503,126.91239074
크리스마스자몽빛고을여성,35.210407060574,126.87363762939
나루,35.245449136333,126.88690963987
티파라치,35.175795742118,126.87381885041
에프피씨씨,35.175669171327,126.88253724868
카페그림,35.169192368353,126.93093703993
투썸플레이스,35.210407060574,126.87363762939
드롭탑,35.178768052952,126.89214500989
위드,35.164869591353,126.90812904037
설빙,35.176189314174,126.91295085172
카페올가,35.147185499245,126.85360340963
미리네고기점빵,35.190089494633,126.81226514627
카페갤러리줌,35.143496215035,126.80482189343
위드,35.146763416968,126.84050610222
로뎅다방,35.173810529489,126.88234312457
공차,35.148556917095,126.91341722903
공차,35.17933763595,126.93044191963
카페베네,35.158392661583,126.85964752026
커피타다,35.149522869344,126.94210322735
청계공원,35.144578115423,126.91602706123
에스엠굿,35.18405999903,126.87076240384
에이치디,35.185672006937,126.89800221543
러브-휴,35.160349099225,126.90363436164
광주북구장애인직업재활센터이룸카페재활,35.225754369221,126.88400403296
태양의정원,35.178341359133,126.87518898869
풍전에프앤비전남대학교,35.17188602793,126.90055944516
한글피움,35.201284651577,126.897088533
카페딩키팬더,35.154847436838,126.90927269912
빈티지,35.160026686807,126.88607697594
아이리스,35.125496814697,126.91817800878
드롭탑조대,35.146066506924,126.92933003966
카페블랙빈,35.193233665849,126.84659917916
플라잉독,35.14746085151,126.91583519383
더까페,35.148556917095,126.91341722903
궁,35.126434319878,126.78680379208
투썸플레이스광산,35.139984275378,126.79425112238
탑까페,35.156164980147,126.87785406635
세종다방,35.150780417035,126.8902197904
정원일루이스,35.144466732205,126.9268050186
지와타네호,35.130023735718,126.85462300216
카페,35.146675321515,126.84733331095
블루밍시애틀,35.102258081498,126.89907117796
어린왕자,35.149012752472,126.86001983829
커피나무방앗간,35.14444362316,126.91913448789
커피마을,35.184814566971,126.83808839425
투썸플레이스광주,35.1739916613,126.80866806672
커피씨,35.129218067309,126.79116219428
쏘쏘의달콤스토리,35.210299618456,126.85927361279
카페보노,35.124815440346,126.85480563732
힐링카페,35.152393803752,126.85628508024
토라네코,35.148476613199,126.92462331035
베르디구씨,35.129167206156,126.88651932299
나무,35.213437107087,126.84037156877
끌림,35.201912846171,126.82399708575
카페루,35.145526396339,126.84405729365
모커피로스터스,35.177114909603,126.79908240064
쌍촌동에쏠로지,35.157297277684,126.86202257417
카페루이,35.187059317232,126.90188128317
박스터커피,35.219625833296,126.8428098689
HelloL,35.154323820957,126.85926528997
라플레버,35.178854857733,126.91568197789
바우,35.148589081409,126.8803176013
나무,35.168656005356,126.80963504387
나우커피광주선암점1,35.149535630169,126.77594741439
커피베이,35.142870840332,126.883852651
더커볶,35.15743652509,126.84909129362
달콤커피광주,35.1512146891,126.85455658176
커피아저씨,35.166397727867,126.80091943721
로뎀커피,35.22139862899,126.8340522185
티파라치,35.146140092165,126.84413640876
케냐쌍암점,35.22109206008,126.84532641132
커피공방,35.122401623689,126.86362717316
슈바빙,35.196688710867,126.84122458634
아벤티노의농장,35.097919940126,126.82579949391
자리,35.155673554847,126.86381223277
에쏠로지,35.163236373697,126.80756264713
카페이쪼광천점,35.161559605883,126.88417913493
화정동부동산,35.145024802675,126.87310161226
모밀맨,35.141874058903,126.88916651777
카페베네,35.151492348425,126.86298139613
