"","지역","이름","lat","long"
"111","서울","등촌대로","37.55101","126.86638"
"112","서울","가양역사거리","37.56007","126.855372"
"113","서울","내발산","37.55467","126.83672"
"114","서울","마곡웰튼","37.56754","126.82553"
"115","서울","김포공항DT","37.566396","126.80608"
"116","서울","강서NC","37.560088","126.840534"
"117","서울","마곡나루공원","37.567007","126.822246"
"118","서울","강서구청사거리","37.5549266","126.8523133"
"119","서울","낙성대역","37.477946","126.961193"
"120","서울","관악서울대입구R","37.479343","126.95278"
"121","서울","신림DT","37.480935","126.908407"
"122","서울","서울대역","37.481599","126.9522"
"123","서울","낙성대DT","37.476169","126.965005"
"124","서울","사당","37.47601","126.980997"
"125","서울","보라매대교","37.491449","126.925432"
"126","서울","신림","37.48609493","126.9291602"
"127","서울","신림타임스트림","37.48385383","126.9301799"
"128","서울","서울대입구역","37.48118","126.951324"
"129","서울","서울대입구역8번출구","37.4812061","126.9536942"
"130","서울","봉천역","37.4820375340064","126.942287792538"
"131","서울","건국대","37.5415592","127.0711244"
"132","서울","어린이대공원역","37.551946","127.076404"
"133","서울","아차산역","37.5505388","127.0898757"
"134","서울","올림픽대교북단","37.541129","127.09524"
"135","서울","구의DT","37.5451984","127.0871587"
"136","서울","자양사거리","37.5371158","127.0825821"
"137","서울","군자역","37.556965","127.079032"
"138","서울","광나루","37.547442","127.105934"
"139","서울","건대스타시티","37.538544","127.073009"
"140","서울","건대입구","37.5406604","127.07072249999999"
"141","서울","구의역","37.53698","127.084015"
"142","서울","광장","37.542518","127.099651"
"143","서울","건국클래식","37.538466","127.071271"
"144","서울","건대후문","37.5460180138476","127.074001181744"
"145","서울","중곡역","37.5650109508732","127.08459679908"
"146","서울","자양이마트","37.537817","127.072597"
"147","서울","뚝섬유원지역","37.532684640479","127.067878503557"
"148","서울","군자사거리","37.5575666","127.079334"
"149","서울","금천구청역","37.455983","126.895727"
"150","서울","가산에스케이","37.48061318","126.8805702"
"151","서울","독산사거리","37.471528328745485","126.89856062315228"
"152","서울","금천시흥","37.448624","126.903183"
"153","서울","가산디지털단지역","37.481324","126.883779"
"154","서울","금천독산","37.46914","126.895246"
"155","서울","가산디지털","37.4798346","126.88249969999992"
"156","서울","마리오아울렛","37.478701","126.885076"
"157","서울","가산브이타워","37.477221","126.883683"
"158","서울","가산그레이트","37.4794491","126.88747680000006"
"159","서울","독산역","37.4676446","126.8876698"
"160","서울","가산현대아울렛","37.477581","126.888603"
"161","서울","월계역","37.6295","127.0574"
"162","서울","월계트레이더스","37.6277053","127.06149779999998"
"163","서울","상계초교사거리","37.656776","127.066442"
"164","서울","공릉DT","37.6206884","127.0743116"
"165","서울","노원마들역","37.660941","127.058008"
"166","서울","공릉역","37.626337","127.072252"
"167","서울","은행사거리","37.65048737","127.0759861"
"168","서울","노원KT","37.654562","127.063617"
"169","서울","광운대","37.6231479","127.06070090000003"
"170","서울","중계역","37.64817","127.062244"
"171","서울","노원역","37.654751","127.060034"
"172","서울","월계이마트","37.627155","127.062094"
"173","서울","태릉입구역DT","37.61942","127.07932"
"174","서울","노원상계","37.651535","127.061026"
"175","서울","창동이마트","37.651645","127.046869"
"176","서울","쌍문역","37.648456","127.034783"
"177","서울","쌍문도봉로","37.6453516","127.0331011"
"178","서울","도봉로DT","37.6611805929041","127.041630065957"
"179","서울","방학역","37.6653125","127.0433125"
"180","서울","창동역","37.6545021055909","127.049672533607"
"181","서울","노량진동","37.513068","126.946537"
"182","서울","남성역","37.4841198","126.9725739"
"183","서울","상도역","37.5031936","126.9484581"
"184","서울","보라매공원R","37.49226212712864","126.92334570798292"
"185","서울","이수자이","37.484414","126.980047"
"186","서울","노량진역","37.513390","126.940879"
"187","서울","신대방삼거리역","37.499914","126.931766"
"188","서울","중앙대","37.506933","126.958125"
"189","서울","숭실대입구역","37.4968346","126.95271230000003"
"190","서울","숭실대","37.49538073","126.9548891"
"191","서울","사당역","37.47849216","126.9813456"
"192","서울","서강대프라자","37.551073","126.943096"
"193","서울","상암YTN","37.579183","126.892315"
"194","서울","마포용강동","37.541186","126.942209"
"195","서울","홍대입구역사거리R","37.554636","126.92036"
"196","서울","마포경찰서후문","37.550800","126.953432"
"197","서울","공덕","37.545913","126.952956"
"198","서울","합정폴리스R","37.5509","126.9134"
"199","서울","홍대공항철도역","37.557491","126.925146"
"200","서울","마포염리","37.543876","126.947680"
"201","서울","서강광흥창역","37.549377","126.931661"
"202","서울","합정","37.549630","126.912999"
"203","서울","서강대흥역","37.548178","126.941576"
"204","서울","서교동사거리","37.553376","126.918564"
"205","서울","상암사보이시티","37.58147","126.888983"
"206","서울","신촌오거리","37.555137","126.934694"
"207","서울","상암디지털큐브","37.5763132","126.8892477"
"208","서울","상수역","37.5474817","126.92321579999998"
"209","서울","공덕오거리","37.5424641","126.95057730000008"
"210","서울","서강대","37.5524584","126.9378262"
"211","서울","상암MBC","37.581297","126.890908"
"212","서울","동교","37.556928","126.919819"
"213","서울","애오개역","37.55218737","126.9555203"
"214","서울","상암DMC","37.577623","126.890684"
"215","서울","마포일진빌딩","37.54043451","126.9463168"
"216","서울","마포아크로","37.54145556","126.948819"
"217","서울","홍대삼거리","37.550266","126.923179"
"218","서울","망원역","37.555829","126.910637"
"219","서울","마포이마트","37.542421","126.953341"
"220","서울","합정메세나몰","37.551004","126.913848"
"221","서울","아현역대로","37.557097","126.954834"
"222","서울","디지털미디어시티역","37.57609","126.89897"
"223","서울","홍대역8번출구","37.556743503599","126.924166543608"
"224","서울","합정푸르지오","37.55109819950203","126.9123070691659"
"225","서울","홍대동교","37.5583280533329","126.926246501876"
"226","서울","망원한강공원","37.5545625","126.8956875"
"227","서울","홍대역","37.557175","126.923654"
"228","서울","가재울뉴타운","37.5749841","126.9164441"
"229","서울","남가좌사거리","37.577386","126.920815"
"230","서울","신촌역","37.556167","126.934673"
"231","서울","연희동","37.566702","126.930475"
"232","서울","아현역","37.558421","126.956349"
"233","서울","홍제역","37.588658","126.943864"
"234","서울","연세백양로","37.562644","126.937529"
"235","서울","연희DT","37.5702143","126.9339777"
"236","서울","경기대","37.56367995","126.9646045"
"237","서울","신촌","37.55648577","126.9371155"
"238","서울","이대R","37.55848315","126.9459643"
"239","서울","연세종합관","37.56177145","126.9414708"
"240","서울","이대ECC","37.561631","126.94735"
"241","서울","연대","37.558706","126.936727"
"242","서울","신촌아트레온","37.556505","126.940238"
"243","서울","충정로역","37.56137","126.963219"
"244","서울","연대동문","37.566385","126.946273"
"245","서울","신촌명물거리","37.557796","126.938095"
"246","서울","충정타워","37.559869","126.964110"
"247","서울","이대역","37.5570861","126.9462802"
"248","서울","북가좌DT","37.580758","126.911478"
"249","서울","현대신촌","37.5560830579515","126.935844876509"
"250","서울","방배로","37.4793434","126.9994968"
"251","서울","강남교보타워R","37.503789","127.024075"
"252","서울","방배다이치빌딩","37.484329","126.995872"
"253","서울","센트럴F1","37.505148","127.004395"
"254","서울","서초역이화빌딩","37.487931","127.009126"
"255","서울","서초구청","37.484206","127.030103"
"256","서울","서초우성사거리","37.493545","127.02943"
"257","서울","이수역사거리","37.48585","126.983027"
"258","서울","강남대로신사","37.51489","127.019469"
"259","서울","서울고속터미널","37.504406","127.005648"
"260","서울","강남대로논현R","37.507413","127.022568"
"261","서울","방배","37.491914","126.99049739999998"
"262","서울","방배카페거리","37.4934767","126.9865297"
"263","서울","서초법원","37.492970","127.011875"
"264","서울","청계산입구역","37.447323","127.056250"
"265","서울","사당로데오","37.4772752","126.98216049999996"
"266","서울","파미에파크R","37.5030521","127.004362"
"267","서울","양재역","37.4820475","127.0367682"
"268","서울","논현역","37.5111983","127.0205875"
"269","서울","이수역","37.4864664","126.98274029999993"
"270","서울","내방역","37.490004","126.992455"
"271","서울","서초파라곤","37.494941","127.027422"
"272","서울","서울아트센터","37.480866","127.012368"
"273","서울","서초중앙로","37.501691","127.01152"
"274","서울","센트럴시티","37.504707","127.004459"
"275","서울","강남삼성타운","37.49562035","127.0277144"
"276","서울","방배역","37.48200755","126.9976438"
"277","서울","반포역","37.508589","127.011959"
"278","서울","남부터미널","37.48467334","127.0169464"
"279","서울","뉴코아강남","37.51031339","127.0069582"
"280","서울","강남2","37.5000875","127.02549090000002"
"281","서울","교대","37.4923611","127.0142207"
"282","서울","하이브랜드","37.46330766","127.0368447"
"283","서울","신논현역","37.50529","127.023636"
"284","서울","영동2교","37.48203954","127.0425748"
"285","서울","남부터미널2","37.48436736","127.0142192"
"286","서울","서래마을입구","37.49925284","126.9984801"
"287","서울","몬테소리","37.4982695","127.026865"
"288","서울","서초역","37.49067495","127.0086118"
"289","서울","교대법원","37.496329","127.013336"
"290","서울","강남GT타워","37.498056","127.02583300000003"
"291","서울","서초동","37.485941","127.021525"
"292","서울","서울교대","37.487397","127.015134"
"293","서울","강남에비뉴","37.5027","127.023894"
"294","서울","반포자이","37.507170475349405","127.0099189083483"
"295","서울","강남역우송빌딩","37.4981314601413","127.02527908458"
"296","서울","서이초교사거리","37.4918146","127.0252252"
"297","서울","서울웨이브아트센터","37.518807","127.00704"
"298","서울","교대역","37.494207","127.01394"
"299","서울","길음역","37.602139","127.025271"
"300","서울","미아이마트","37.610678","127.029921"
"301","서울","종암DT","37.5919525","127.0360401"
"302","서울","미아","37.607581","127.029303"
"303","서울","성신여대정문","37.590910","127.018800"
"304","서울","종암","37.601095","127.033847"
"305","서울","삼선교","37.588696","127.00732070000003"
"306","서울","월곡역","37.601718","127.040446"
"307","서울","고대","37.58397192","127.0297352"
"308","서울","현대미아","37.60837822","127.0287483"
"309","서울","성신여대","37.593135","127.018379"
"310","서울","안암역","37.586319","127.030556"
"311","서울","한성대입구역","37.589054","127.004839"
"312","서울","고대안암병원","37.58687889805418","127.02820333331364"
"313","서울","장위뉴타운","37.6179568965998","127.051535709778"
"314","서울","송파나루역DT","37.510793","127.1102658"
"315","서울","송파헬리오시티","37.4978563","127.1031325"
"316","서울","잠실시그마타워","37.514567","127.102493"
"317","서울","문정법원로R","37.487447","127.119164"
"318","서울","송파개롱역","37.496956","127.13652"
"319","서울","문정하비오","37.481925","127.123446"
"320","서울","문정역","37.484813","127.122237"
"321","서울","잠실대교남단R","37.515511","127.099006"
"322","서울","송파위례","37.478264","127.144067"
"323","서울","송파방이DT","37.506564","127.120495"
"324","서울","올림픽평화의문","37.5156426","127.11648190000005"
"325","서울","송파아이파크","37.479892","127.122379"
"326","서울","송파사거리","37.5022788","127.1103904"
"327","서울","석촌서호","37.5063929","127.0964684"
"328","서울","문정로데오","37.491905","127.1262696"
"329","서울","올림픽훼미리","37.491626","127.116308"
"330","서울","올림픽공원남문","37.5133","127.123113"
"331","서울","방이역","37.508666","127.126569"
"332","서울","석촌호수","37.509581","127.104993"
"333","서울","잠실푸르지오월드","37.517649","127.103426"
"334","서울","잠실새내역","37.511679","127.081062"
"335","서울","잠실역","37.515272","127.099231"
"336","서울","갤러리아팰리스","37.51108365","127.0938059"
"337","서울","아시아선수촌","37.51059","127.079047"
"338","서울","올림픽아파트","37.515315","127.133237"
"339","서울","가락본동","37.494895","127.118785"
"340","서울","석촌역","37.5042626","127.10610769999994"
"341","서울","가락시장역","37.494299","127.121354"
"342","서울","가든파이브","37.4782316","127.11937030000001"
"343","서울","잠실본동","37.5086445885442","127.07949103207"
"344","서울","송파NC","37.4778761","127.12567478"
"345","서울","송파거여역","37.4936489571568","127.143698688888"
"346","서울","몽촌토성역","37.516913","127.113127"
"347","서울","송파KT","37.5139991","127.1063026"
"348","서울","문정법조타운 한양타워","37.4859909162854","127.117921831574"
"349","서울","송파마천사거리DT","37.499829","127.147672"
"350","서울","목동파리공원","37.535336","126.878852"
"351","서울","등촌역","37.548884","126.86807"
"352","서울","목동행복한","37.529147","126.876099"
"353","서울","신정DT","37.521993","126.858865"
"354","서울","목동역","37.526684","126.863986"
"355","서울","목동오목로","37.525923","126.868438"
"356","서울","목동8단지","37.520518","126.868841"
"357","서울","오목교역","37.5235882","126.87652120000007"
"358","서울","신월IC DT","37.5294984","126.831983"
"359","서울","목동7단지","37.528012","126.87053"
"360","서울","목동5단지","37.536706","126.88212"
"361","서울","목동","37.53638383","126.8785597"
"362","서울","현대목동","37.526848","126.875023"
"363","서울","목동파라곤","37.52947","126.874996"
"364","서울","목동SBS","37.52896162444895","126.87363009594163"
"365","서울","목동트라팰리스","37.5255","126.8702"
"366","서울","목동10단지","37.515425616177","126.859603067999"
"367","서울","신월동DT","37.5382923530559","126.827101409243"
"368","서울","타임스퀘어R","37.51755","126.90516"
"369","서울","샛강역","37.5183551","126.9312716"
"370","서울","영등포역","37.5169614","126.9091390"
"371","서울","당산대로","37.533121","126.903804"
"372","서울","여의도IFC몰(L1)R","37.525127","126.925508"
"373","서울","여의도KBS R","37.526596","126.918456"
"374","서울","여의도화재보험","37.521345","126.926004"
"375","서울","국회대로","37.530260","126.919549"
"376","서울","영등포KT","37.526419","126.905314"
"377","서울","여의도공원R","37.529231","126.924872"
"378","서울","국회의사당역","37.527831","126.916882"
"379","서울","선유도역","37.537268","126.894594"
"380","서울","여의도역R","37.523328","126.923439"
"381","서울","선유동이레빌딩","37.534109","126.896912"
"382","서울","동여의도","37.5199494","126.9317957"
"383","서울","여의도ABL타워","37.518749","126.92779"
"384","서울","영등포신길","37.504566","126.910073"
"385","서울","문래역","37.517446","126.895258"
"386","서울","당산","37.535164","126.899942"
"387","서울","여의도한양증권","37.522418","126.929093"
"388","서울","여의도일신","37.528","126.920103"
"389","서울","신세계타임스퀘어B2","37.517162","126.905608"
"390","서울","하이테크시티","37.51467062","126.8986474"
"391","서울","여의도","37.52403519","126.9245179"
"392","서울","롯데캐슬여의도","37.52025214","126.9263678"
"393","서울","문래동","37.519602","126.889652"
"394","서울","신세계타임스퀘어1F","37.517162","126.905608"
"395","서울","여의도호성","37.520176","126.929426"
"396","서울","타임스퀘어B2","37.516985","126.903387"
"397","서울","영등포본동","37.518713","126.909559"
"398","서울","타임스퀘어2F","37.516985","126.903387"
"399","서울","여의도의사당","37.530023","126.92109"
"400","서울","여의도IFC(1F)","37.525273","126.924668"
"401","서울","여의도신한투자증권타워","37.52498","126.92414"
"402","서울","선유도역 1번출구","37.538333","126.893612"
"403","서울","영등포시장역","37.523475","126.904907"
"404","서울","영등포구청역","37.52789","126.89608"
"405","서울","서울양평역","37.523128","126.885809"
"406","서울","영등포시장교차로","37.5204239","126.904446"
"407","서울","더현대서울(B2)R","37.5264","126.92877"
"408","서울","당산역사거리","37.533984","126.901156"
"409","서울","신풍역","37.5003469620528","126.908438384002"
"410","서울","불광역","37.6093820","126.9303971"
"411","서울","구파발사거리","37.639617","126.91881"
"412","서울","연신내역사거리","37.61862","126.922062"
"413","서울","연신내","37.620417","126.919913"
"414","서울","구파발역","37.63446","126.918881"
"415","서울","은평구청입구","37.601042","126.926789"
"416","서울","은평이마트","37.60037923","126.9202735"
"417","서울","구산역","37.611745","126.917678"
"418","서울","수색","37.5804","126.899068"
"419","서울","새절역","37.5894266730207","126.912863456524"
"420","서울","더북한산","37.6554576593266","126.947556374345"
"421","서울","녹번역","37.603307621312325","126.93528567756574"
"422","서울","진관DT","37.6501787","126.9361968"
"423","서울","연합뉴스","37.5743289","126.9804590000005"
"424","서울","혜화역","37.5824779","127.0021850"
"425","서울","경희궁로","37.571759","126.972343"
"426","서울","강북삼성병원","37.568546","126.967560"
"427","서울","종로평창동","37.606149","126.967213"
"428","서울","광화문우체국","37.569854","126.978083"
"429","서울","종로R","37.570804","126.983494"
"430","서울","독립문역","37.571432","126.961269"
"431","서울","정부서울청사R","37.574411","126.973571"
"432","서울","동묘앞역","37.572700","127.016072"
"433","서울","종로구청","37.572662","126.981138"
"434","서울","북촌로","37.579462","126.986431"
"435","서울","종로수송","37.5714931","126.9807831"
"436","서울","새문안로","37.5696597","126.9748903"
"437","서울","안국","37.577338","126.985635"
"438","서울","삼청동","37.585381","126.9817512"
"439","서울","광화문D타워","37.5714","126.9788297"
"440","서울","적선","37.57520431","126.9739361"
"441","서울","인사","37.5721293","126.98703490000002"
"442","서울","광화문","37.5712293","126.9762872"
"443","서울","성대입구","37.582892","126.998392"
"444","서울","스페이스본","37.57532212","126.9692494"
"445","서울","주얼리시티","37.57154914","126.998705"
"446","서울","종각","37.5699183","126.98452810000003"
"447","서울","동숭로아트","37.582969","127.003876"
"448","서울","종로관철","37.569058","126.986013"
"449","서울","경복궁역","37.5771508","126.97274530000004"
"450","서울","이마빌딩","37.5738637","126.97897149999994"
"451","서울","마로니에공원","37.58154296","127.0023412"
"452","서울","종로3가","37.5705527","126.9902055"
"453","서울","대학로","37.576509","127.001449"
"454","서울","경복궁사거리","37.575578","126.980581"
"455","서울","종로관수","37.569385","126.988665"
"456","서울","광화문교보문고","37.571017","126.977937"
"457","서울","정동","37.568578","126.970067"
"458","서울","종로플레이스","37.57319","126.998309"
"459","서울","강북삼성병원1층","37.568546","126.96756"
"460","서울","동숭길입구","37.584236","127.002014"
"461","서울","서울대치과병원","37.57790","126.99965"
"462","서울","서대문역","37.56670","126.96629"
"463","서울","숭례문북창","37.561725","126.976838"
"464","서울","을지로4가역","37.566682","126.997285"
"465","서울","동대문두타","37.56892512604548","127.00878383484597"
"466","서울","대한상공회의소R","37.560938","126.973702"
"467","서울","국립중앙의료원","37.5665160","127.0062376"
"468","서울","동국대","37.561542","126.998437"
"469","서울","신세계본점5F","37.560951","126.981134"
"470","서울","을지로내외빌딩R","37.566479","126.983663"
"471","서울","대우재단빌딩","37.556781","126.975081"
"472","서울","동대문공원","37.565133","127.007191"
"473","서울","을지로국제빌딩","37.566952","126.982219"
"474","서울","동대입구역","37.559593","127.006142"
"475","서울","신당역사거리","37.565807","127.016430"
"476","서울","연세세브란스","37.557207","126.97354"
"477","서울","회현역","37.5589809","126.98074670000005"
"478","서울","을지로경기빌딩","37.567172","126.983156"
"479","서울","을지로2가","37.566347","126.988066"
"480","서울","신세계본점6F","37.560381","126.980758"
"481","서울","서울중앙우체국","37.561678","126.982117"
"482","서울","한국프레스센터","37.567381","126.977859"
"483","서울","명동중앙로","37.5637485","126.9857723"
"484","서울","약수역","37.555437","127.0107253"
"485","서울","중구저동","37.5643686","126.9903382"
"486","서울","명동길","37.5620695","126.9858669"
"487","서울","서소문로","37.563006","126.974546"
"488","서울","신당역","37.565522","127.014554"
"489","서울","명동메트로","37.565118","126.983681"
"490","서울","숭례문","37.55874473","126.9730952"
"491","서울","순화동더샵","37.560072","126.971931"
"492","서울","대한극장","37.56105065","126.9952735"
"493","서울","환구단","37.564448","126.979157"
"494","서울","무교동","37.56781712","126.978738"
"495","서울","문화일보","37.56712291","126.9686642"
"496","서울","태평로","37.56248285","126.9767928"
"497","서울","퍼시픽타워","37.56132157","126.9730264"
"498","서울","남산단암","37.55853622","126.9754585"
"499","서울","황학캐슬","37.57124","127.022905"
"500","서울","을지로삼화타워","37.566902","126.984707"
"501","서울","소공로","37.5637273","126.98076809999998"
"502","서울","을지로한국빌딩","37.565722","126.98329"
"503","서울","시청","37.566290","126.979808"
"504","서울","명동역","37.56102","126.98312"
"505","서울","명동입구","37.563319","126.982242"
"506","서울","충무로","37.5614959808102","126.992823097196"
"507","서울","이마트타워","37.5607434636967","126.972528391958"
"508","서울","무교로","37.567399","126.978900"
"509","서울","청계크리스탈스퀘어","37.5679","126.98933"
"510","서울","숭례문SG타워","37.5581293","126.9742637"
"511","서울","세종대로","37.568678","126.976493"
"512","서울","동대문디자인플라자","37.56743","127.009758"
"513","서울","레스케이프호텔R","37.5598346","126.9794946"
"514","서울","별다방","37.5602013","126.9829327"
"515","서울","포포인츠명동","37.5657211","126.9893426"
"516","서울","명동남산","37.560809","126.986397"
